Filavacia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.9675,0.0951,62.15RG,40.2,8.15,66.15,71.7,174.3,24.7,,,,,,,,,,,,,,,,,,1,2,1,1,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,0.0835,33.15RG,7.15RG,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0.434,0.0396,30.13RG,88.2,189.5,,,,,,,,,,,,,,,,,,,,,,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,0.1042,160.5RG,9.14RG,134.3RG,177.2RG,6.7,109.3,88.15,40.1,,,,,,,,,,,,,,,,,5,1,3,2,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,0.0119,188.3RG,81.7,54.15,29.15,,,,,,,,,,,,,,,,,,,,,3,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0.1659,0.0163,67.5RG,13.15RG,6.6RG,3.4,55.1,78.15,87.15,,,,,,,,,,,,,,,,,,5,1,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0.9638,0.0951,72.2RG,4.5RG,82.2,50.6,31.9,90.6,226.2,,,,,,,,,,,,,,,,,,2,5,2,6,9,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,0.0987,37.5RG,97.6RG,216.5RG,35.13,1.1,,,,,,,,,,,,,,,,,,,,5,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,0.103,42.15RG,128.5RG,60.7,86.5,46.1,122.2,205.5,115.3,2.1,,,,,,,,,,,,,,,,1,5,7,5,1,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1,0.1014,133.2RG,46.2RG,109.6RG,72.5RG,64.5RG,96.7RG,116.5,,,,,,,,,,,,,,,,,,2,2,6,5,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
